;;;;;;;
FECHA;Carapungo;CENTRO;COTOCOLLAO;SANGOLQUI;TUMBACO;;
14/4/2025;0,537;0,336;0,625;0,304;0,989;;
14/4/2025;0,453;0,309;0,272;0,096;0,958;;
14/4/2025;0,364;0,285;0,205;0,058;0,583;;
14/4/2025;0,339;0,276;0,244;0,032;0,572;;
14/4/2025;0,361;0,277;0,222;0,085;0,548;;
14/4/2025;0,441;0,273;0,272;0,125;0,667;;
14/4/2025;0,495;0,344;0,191;0,023;0,602;;
14/4/2025;0,336;0,295;0,245;-0,054;0,736;;
14/4/2025;0,412;0,508;0,33;0,009;0,72;;
14/4/2025;0,681;0,862;0,597;0,297;0,689;;
14/4/2025;0,787;1,147;0,632;0,198;0,795;;
14/4/2025;0,673;1,286;1,091;0,255;1,047;;
14/4/2025;0,459;0,486;1,067;0,423;1,4;;
14/4/2025;0,671;0,473;0,371;0,443;1,432;;
14/4/2025;0,499;0,714;0,633;0,245;1,171;;
15/4/2025;0;0,565;0;0,188;0;;
15/4/2025;0;0,36;0;0,029;0;;
15/4/2025;0;0,386;0;0,018;0;;
15/4/2025;0,212;0,554;0,241;0,043;0,659;;
15/4/2025;0,35;0,47;0,343;0,03;0,783;;
15/4/2025;0,346;0,79;0,433;0,196;0,825;;
15/4/2025;0,975;1,488;0,803;0,677;1,933;;
15/4/2025;2,314;2,238;1,115;1,17;2,543;;
15/4/2025;1,6;0,723;0,767;0,812;2,296;;
15/4/2025;0,477;0,382;0,408;0,468;0,807;;
15/4/2025;0,434;0,327;0,417;0,297;0,902;;
15/4/2025;0,405;0,308;0,367;0,026;0,821;;
15/4/2025;0,391;0,314;0,368;0,013;0,596;;
15/4/2025;0,432;0,257;0,34;0,062;0,59;;
15/4/2025;0,457;0,249;0,262;0,056;0,634;;
15/4/2025;0,5;0,272;0,261;0,044;0,554;;
15/4/2025;0,517;0,27;0,291;0,077;0,573;;
15/4/2025;0,743;0,338;0,381;0,049;0,624;;
15/4/2025;0,824;0,405;0,653;0,16;0,716;;
15/4/2025;0,691;0,346;0,913;0,269;1,342;;
15/4/2025;0,874;0,593;1,312;0,728;1,492;;
15/4/2025;0,573;0,308;1,317;0,617;1,393;;
15/4/2025;0,477;0,274;1,353;0,558;1,435;;
15/4/2025;0,34;0,308;0,452;0,485;1,173;;
16/4/2025;0,497;0;0,277;0;0,868;;
16/4/2025;0,416;0;0,447;0;0,782;;
16/4/2025;0,285;0;0,378;0;0,546;;
16/4/2025;0,351;0,149;0,252;0,088;0,518;;
16/4/2025;0,232;0,328;0,322;0,081;0,518;;
16/4/2025;0,361;0,603;0,776;0,138;0,568;;
16/4/2025;1,061;1,366;2,531;0,525;0,902;;
16/4/2025;1,717;1,797;0,995;0,956;1,3;;
16/4/2025;1,042;1,007;0,425;0,413;1,129;;
16/4/2025;1,272;0,809;0,546;0,132;0,925;;
16/4/2025;0,657;0,516;0,505;0,084;0,975;;
16/4/2025;0,748;0,381;0,277;0,111;1,036;;
16/4/2025;0,447;0,267;0,274;0,072;0,694;;
16/4/2025;0,41;0,236;0,257;-0,001;0,617;;
16/4/2025;0,393;0,282;0,187;0;0,611;;
16/4/2025;0,478;0,374;0,162;0;0,614;;
16/4/2025;0,526;0,447;0,239;0,226;0,613;;
16/4/2025;0,781;0,545;0,259;0,553;0,709;;
16/4/2025;0,884;0,606;0,392;0,376;0,708;;
16/4/2025;1,049;0,549;0,389;0,249;0,734;;
16/4/2025;0,928;0,532;0,361;0,262;0,675;;
16/4/2025;0,729;0,515;0,61;0,229;0,6;;
16/4/2025;0,69;0,649;0,637;0,248;0,576;;
16/4/2025;0,369;0,727;0,53;0,273;0,613;;
17/4/2025;0;0,563;0;0,219;0;;
17/4/2025;0;0,453;0;0,195;0;;
17/4/2025;0;0,345;0;0,227;0;;
17/4/2025;0,371;0,287;0,247;0,258;0,521;;
17/4/2025;0,34;0,415;0,232;0,261;0,503;;
17/4/2025;0,416;0,435;0,379;0,31;0,543;;
17/4/2025;0,85;0,912;1,256;0,696;0,772;;
17/4/2025;0,935;0,761;0,904;0,597;1,01;;
17/4/2025;1,079;0,751;1,168;0,448;0,897;;
17/4/2025;0,968;0,758;0,798;0,421;1,055;;
17/4/2025;0,847;0,587;0,584;0,259;1,147;;
17/4/2025;0,567;0,322;0,422;0,276;1,271;;
17/4/2025;0,5;0,284;0,296;0,258;0,908;;
17/4/2025;0,386;0,255;0,306;0,242;0,62;;
17/4/2025;0,333;0,284;0,288;0,18;0,623;;
17/4/2025;0,421;0,297;0,235;0,148;0,558;;
17/4/2025;0,439;0,331;0,223;0,206;0,607;;
17/4/2025;0,549;0,445;0,289;0,204;0,756;;
17/4/2025;0,574;0,559;0,372;0,245;0,87;;
17/4/2025;0,632;0,674;0,472;0,359;0,792;;
17/4/2025;0,515;0,764;0,365;0,391;0,693;;
17/4/2025;0,413;0,627;0,476;0,311;0,757;;
17/4/2025;0,448;0,55;0,507;0,331;0,757;;
17/4/2025;0,395;0,578;0,355;0,313;0,771;;
18/4/2025;0,322;0;0,249;0;0,635;;
18/4/2025;0,247;0;0,287;0;0,603;;
18/4/2025;0,257;0;0,232;0;0,544;;
18/4/2025;0,202;0,361;0,27;0,192;0,599;;
18/4/2025;0,236;0,393;0,322;0,291;0,745;;
18/4/2025;0,315;0,438;0,373;0,326;0,762;;
18/4/2025;0,507;1,116;0,607;0,286;1,149;;
18/4/2025;0,863;1,61;0,817;0,499;1,325;;
18/4/2025;0,337;0,621;0,438;0,603;1,096;;
18/4/2025;0,31;0,301;0,299;0,356;1,152;;
18/4/2025;0,25;0,233;0,317;0,223;0,601;;
18/4/2025;0,259;0,201;0,295;0,227;0,543;;
18/4/2025;0,254;0,207;0,292;0,209;0,435;;
18/4/2025;0,266;0,201;0,277;0,224;0,465;;
18/4/2025;0,27;0,229;0,246;0,198;0,436;;
18/4/2025;0,293;0,24;0,273;0,176;0,49;;
18/4/2025;0,301;0,255;0,289;0,231;0,469;;
18/4/2025;0,31;0,306;0,331;0,207;0,54;;
18/4/2025;0,318;0,347;0,356;0,292;0,644;;
18/4/2025;0,434;0,697;0,352;0,433;1,025;;
18/4/2025;0,743;0,635;0,505;0,737;1,06;;
18/4/2025;0,67;0,519;0,542;0,582;1,409;;
18/4/2025;0,558;0,408;0,454;0,557;1,376;;
18/4/2025;0,505;0,284;0,451;0,47;0,909;;
19/4/2025;0;0,252;0;0,442;0;;
19/4/2025;0;0,287;0;0,29;0;;
19/4/2025;0;0,134;0;0,268;0;;
19/4/2025;0,225;0,296;0,421;0,205;0,598;;
19/4/2025;0,277;0,376;0,413;0,195;0,644;;
19/4/2025;0,391;0,55;0,318;0,243;0,621;;
19/4/2025;0,724;0,974;0,518;0,453;0,901;;
19/4/2025;1,488;1,186;1,214;0,539;0,886;;
19/4/2025;0,783;0,728;0,563;0,369;0,915;;
19/4/2025;0,347;0,352;0,503;0,41;0,796;;
19/4/2025;0,356;0,27;0,423;0,294;0,878;;
19/4/2025;0,319;0,247;0,331;0,259;0,75;;
19/4/2025;0,336;0,262;0,337;0,211;0,575;;
19/4/2025;0,328;0,27;0,259;0,238;0,605;;
19/4/2025;0,313;0,28;0,259;0,19;0,596;;
19/4/2025;0,311;0,258;0,244;0,212;0,619;;
19/4/2025;0,365;0,389;0,208;0,216;0,562;;
19/4/2025;0,394;0,452;0,234;0,188;0,669;;
19/4/2025;0,463;0,477;0,29;0,232;0,821;;
19/4/2025;0,368;0,594;0,386;0,323;0,679;;
19/4/2025;0,521;0,55;0,324;0,273;0,661;;
19/4/2025;0,499;0,495;0,354;0,234;0,626;;
19/4/2025;0,559;0,445;0,399;0,238;0,552;;
19/4/2025;0,363;0,331;0,287;0,204;0,564;;
20/4/2025;0,32;0;0,246;0;0,616;;
20/4/2025;0,34;0;0,199;0;0,594;;
20/4/2025;0,301;0;0,19;0;0,564;;
20/4/2025;0,274;0,164;0,138;0,183;0,547;;
20/4/2025;0,293;0,217;0,174;0,191;0,537;;
20/4/2025;0,308;0,269;0,245;0,189;0,506;;
20/4/2025;0,402;0,527;0,373;0,213;0,521;;
20/4/2025;0,641;0,755;0,399;0,241;0,621;;
20/4/2025;0,508;0,425;0,473;0,312;0,71;;
20/4/2025;0,388;0,224;0,346;0,309;0,762;;
20/4/2025;0,39;0,227;0,297;0,244;0,763;;
20/4/2025;0,287;0,28;0,26;0,242;0,539;;
20/4/2025;0,391;0,25;0,253;0,206;0,497;;
20/4/2025;0,296;0,237;0,221;0,209;0,578;;
20/4/2025;0,389;0,361;0,203;0,25;0,655;;
20/4/2025;0,384;0,391;0,193;0,305;0,659;;
20/4/2025;0,313;0,438;0,268;0,253;0,741;;
20/4/2025;0,584;0,607;0,28;0,269;0,68;;
20/4/2025;0,656;0,542;0,7;0,319;0,643;;
20/4/2025;0,724;0,834;0,462;0,258;0,702;;
20/4/2025;0,625;0,514;0,406;0,199;0,617;;
20/4/2025;0,49;0,32;0,382;0,173;0,605;;
20/4/2025;0,487;0,331;0,245;0,131;0,477;;
20/4/2025;0,384;0,269;0,256;0,107;0,523;;
21/4/2025;0;0,197;0;0,111;0;;
21/4/2025;0;0,178;0;0,115;0;;
21/4/2025;0;0,187;0;0,143;0;;
21/4/2025;0,23;0,169;0,238;0,126;0,515;;
21/4/2025;0,236;0,195;0,217;0,121;0,562;;
21/4/2025;0,411;0,45;0,323;0,267;0,601;;
21/4/2025;0,789;1,213;0,61;0,694;0,958;;
21/4/2025;1,516;1,353;0,879;0,836;1,211;;
21/4/2025;1,259;0,555;0,964;0,627;0,993;;
21/4/2025;0,941;0,584;0,841;0,439;0,921;;
21/4/2025;0,6;0,396;0,634;0,341;0,867;;
21/4/2025;0,48;0,23;0,371;0,266;0,687;;
21/4/2025;0,558;0,362;0,288;0,247;0,684;;
21/4/2025;0,496;0,397;0,221;0,246;0,7;;
21/4/2025;0,504;0,289;0,196;0,388;0;;
21/4/2025;0,671;0,492;0,205;0,455;0;;
21/4/2025;0,81;0,41;0,296;0,451;0;;
21/4/2025;0,826;0,596;0,46;0,354;0;;
21/4/2025;0,825;0,794;0,766;0,377;0,792;;
21/4/2025;1,094;0,855;0,687;0,382;0,692;;
21/4/2025;0,922;0,812;0,575;0,404;0,808;;
21/4/2025;0,79;0,728;0,358;0,425;0,376;;
21/4/2025;0,826;0,606;0,259;0,501;0,282;;
21/4/2025;0,422;0,421;0,289;0,359;0,17;;
22/4/2025;0,307;0;0,223;0;0,152;;
22/4/2025;0,287;0;0,152;0;0,122;;
22/4/2025;0,217;0;0,133;0;0,15;;
22/4/2025;0,198;0,19;0,103;0,167;0,127;;
22/4/2025;0,233;0,268;0,135;0,133;0,202;;
22/4/2025;0,332;0,373;0,436;0,24;0,297;;
22/4/2025;0,699;0,624;1,666;0,564;1,276;;
22/4/2025;0,987;1,122;0,803;0,683;1,109;;
22/4/2025;1,232;1,02;0,847;0,567;0,648;;
22/4/2025;1,039;0,717;0,82;0,473;0,465;;
22/4/2025;0,867;0,702;0,489;0,341;0,364;;
22/4/2025;0,691;0,596;0,256;0,302;0,49;;
22/4/2025;0,474;0,408;0,252;0,298;0,398;;
22/4/2025;0,492;0,401;0,215;0,171;0,324;;
22/4/2025;0,719;0,414;0,195;0,3;0,394;;
22/4/2025;0,748;0,309;0,231;0,288;0,393;;
22/4/2025;0,918;0,51;0,247;0,185;0,723;;
22/4/2025;1,297;0,604;0,515;0,458;0,703;;
22/4/2025;1,143;0,772;0,688;0,553;0,713;;
22/4/2025;0,935;0,786;0,75;0,331;0,688;;
22/4/2025;0,776;0,823;0,555;0,262;0,342;;
22/4/2025;0,689;0,554;0,52;0,176;0,336;;
22/4/2025;0,636;0,454;0,272;0,209;0,264;;
22/4/2025;0,37;0,279;0,317;0,252;0,194;;
23/4/2025;0;0,202;0;0,207;0;;
23/4/2025;0;0,273;0;0,197;0;;
23/4/2025;0;0,224;0;0,186;0;;
23/4/2025;0,231;0,164;0,111;0,166;0,163;;
23/4/2025;0,231;0,182;0,147;0,133;0,138;;
23/4/2025;0,341;0,205;0,26;0,224;0,214;;
23/4/2025;0,73;1,081;0,846;0,57;0,902;;
23/4/2025;1,088;1,072;0,704;0,808;1,049;;
23/4/2025;0,833;0,852;0,595;0,408;0,553;;
23/4/2025;1,06;0,833;0,575;0,299;0,51;;
23/4/2025;0,891;0,623;0,417;0,262;0,475;;
23/4/2025;0,573;0,494;0,242;0,255;0,464;;
23/4/2025;0,494;0,437;0,233;0,353;0,334;;
23/4/2025;0,518;0,414;0,234;0,276;0,341;;
23/4/2025;0,569;0,46;0,196;0,31;0,526;;
23/4/2025;0,777;0,468;0,215;0,322;0,362;;
23/4/2025;0,859;0,503;0,213;0,389;0,24;;
23/4/2025;1,096;0,686;0,33;0,702;0,36;;
23/4/2025;1,019;0,6;0,575;0,657;0,509;;
23/4/2025;0,874;0,624;0,47;0,643;0,39;;
23/4/2025;0,817;0,453;0,685;0,313;0,401;;
23/4/2025;0,786;0,596;0,738;0,286;0,39;;
23/4/2025;0,588;0,661;0,516;0,269;0,279;;
23/4/2025;0,368;0,397;0,388;0,276;0,246;;
24/4/2025;0,282;0;0,264;0;0,197;;
24/4/2025;0,272;0;0,182;0;0,221;;
24/4/2025;0,281;0;0,223;0;0,217;;
24/4/2025;0,215;0,227;0,109;0,167;0,169;;
24/4/2025;0,2;0,177;0,134;0,109;0,265;;
24/4/2025;0,305;0,228;0,224;0,119;0,32;;
24/4/2025;0,692;0,405;0,703;0,343;0,622;;
24/4/2025;1,085;0,862;1,791;0,822;1,277;;
24/4/2025;0,894;1,013;0,939;0,43;0,784;;
24/4/2025;1,038;0,641;0,593;0,313;0,434;;
24/4/2025;0,829;0,619;0,433;0,272;0,554;;
24/4/2025;0,838;0,613;0,306;0,277;0,604;;
24/4/2025;0,583;0,569;0,413;0,303;0,534;;
24/4/2025;0,8;0,751;0,505;0,389;0,491;;
24/4/2025;0,818;1,04;0,368;0,475;0,699;;
24/4/2025;1,413;1,19;0,387;0,408;0,439;;
24/4/2025;1,453;0,559;0,298;0,501;0,589;;
24/4/2025;1,121;0,632;0,493;0,642;0,832;;
24/4/2025;1,363;1,08;1,031;0,694;1,132;;
24/4/2025;1,279;1,342;1,572;0,907;1,831;;
24/4/2025;1,148;1,88;0,915;0,87;1,297;;
24/4/2025;1,652;1,517;0,703;0,787;0,661;;
24/4/2025;0,918;0,923;0,496;0,677;0,813;;
24/4/2025;0,938;1,131;0,677;0,484;0,723;;
25/4/2025;0;1,342;0;0,35;0;;
25/4/2025;0;0,735;0;0,313;0;;
25/4/2025;0;0,796;0;0,32;0;;
25/4/2025;0,534;0,592;0,445;0,323;0,713;;
25/4/2025;0,605;0,597;0,33;0,207;0,64;;
25/4/2025;0,654;0,585;0,362;0,269;0,655;;
25/4/2025;0,958;0,918;0,991;0,618;0,992;;
25/4/2025;1,524;1,51;1,746;0,703;1,224;;
25/4/2025;1,804;1,507;1,231;0,632;0,887;;
25/4/2025;1,17;0,784;0,998;0,406;1,221;;
25/4/2025;0,96;0,696;0,908;0,332;0,948;;
25/4/2025;0,74;0,482;0,622;0,233;0,5;;
25/4/2025;0,767;0,526;0,506;0,26;0,466;;
25/4/2025;0,81;0,595;0,333;0,209;0,33;;
25/4/2025;0,599;0,465;0,24;0,322;0,525;;
25/4/2025;0,688;0,528;0,334;0,376;0,645;;
25/4/2025;0,978;0,72;0,392;0,399;0,493;;
25/4/2025;1,376;0,743;0,536;0,329;1,245;;
25/4/2025;1,129;0,8;0,851;0,362;1,67;;
25/4/2025;0,977;2,184;0,845;0,635;2,061;;
25/4/2025;1,043;2,037;1,147;0,862;1,404;;
25/4/2025;1,11;1,822;0,902;0,721;0,461;;
25/4/2025;1,063;0,784;0,708;0,744;0,661;;
25/4/2025;0,732;0,833;0,793;0,722;0,986;;
26/4/2025;0,764;0;0,775;0;0,651;;
26/4/2025;0,693;0;0,585;0;0,317;;
26/4/2025;0,701;0;0,467;0;0,341;;
26/4/2025;0,67;1,013;0,415;0,465;0,407;;
26/4/2025;0,554;0,691;0,305;0,455;0,365;;
26/4/2025;0,525;0,749;0,365;0,427;0,334;;
26/4/2025;0,651;0,996;0,598;0,552;0,496;;
26/4/2025;0,743;1,045;0,942;0,799;0,874;;
26/4/2025;0,96;1,081;0,932;0,768;0,685;;
26/4/2025;1,119;0,942;0,858;0,623;0,597;;
26/4/2025;1,033;0,655;0,606;0,318;0,565;;
26/4/2025;0,627;0,723;0,429;0,345;0,444;;
26/4/2025;0,594;0,71;0,396;0,269;0,439;;
26/4/2025;0,584;0,44;0,287;0,288;0,426;;
26/4/2025;0,812;0,63;0,307;0,369;0,462;;
26/4/2025;0,837;0,617;0,447;0,561;0,584;;
26/4/2025;1,293;0,821;0,562;0,574;1,326;;
26/4/2025;1,05;0,85;0,383;0,544;0,934;;
26/4/2025;0,979;0,881;0,668;0,429;0,816;;
26/4/2025;0,907;0,778;0,765;0,535;0,979;;
26/4/2025;0,841;1,125;0,804;0,64;1,201;;
26/4/2025;0,917;0,953;0,758;0,665;1,209;;
26/4/2025;0,763;0,723;0,668;0,504;1,259;;
26/4/2025;0,657;0,782;0,496;0,577;1,085;;
27/4/2025;0;0,889;0;0,472;0;;
27/4/2025;0;0,841;0;0,371;0;;
27/4/2025;0;0,358;0;0,306;0;;
27/4/2025;0,287;0,229;0,191;0,129;0,332;;
27/4/2025;0,23;0,192;0,21;0,104;0,316;;
27/4/2025;0,293;0,231;0,237;0,191;0,326;;
27/4/2025;0,652;0,669;0,699;0,298;0,509;;
27/4/2025;1,078;0,778;0,93;0,431;0,879;;
27/4/2025;1,112;0,961;0,907;0,396;0,603;;
27/4/2025;0,612;0,482;0,407;0,342;0,35;;
27/4/2025;0,471;0,398;0,468;0,2;0,447;;
27/4/2025;0,584;0,446;0,384;0,266;0,439;;
27/4/2025;0,514;0,453;0,265;0,263;0,41;;
27/4/2025;0,453;0,336;0,268;0,266;0,309;;
27/4/2025;0,548;0,418;0,277;0,194;0,302;;
27/4/2025;0,619;0,444;0,267;0,173;0,306;;
27/4/2025;0,581;0,423;0,291;0,27;0,292;;
27/4/2025;0,616;0,526;0,316;0,25;0,355;;
27/4/2025;0,698;0,463;0,462;0,205;0,456;;
27/4/2025;0,678;0,556;0,419;0,251;0,381;;
27/4/2025;0,634;0,504;0,515;0,222;0,286;;
27/4/2025;0,607;0,531;0,493;0,174;0,274;;
27/4/2025;0,609;0,541;0,478;0,182;0,325;;
27/4/2025;0,396;0,318;0,36;0,141;0,23;;
28/4/2025;0,327;0;0,383;0;0,257;;
28/4/2025;0,295;0;0,264;0;0,24;;
28/4/2025;0,26;0;0,209;0;0,221;;
28/4/2025;0,261;0,218;0,194;0,11;0,217;;
28/4/2025;0,275;0,222;0,18;0,12;0,22;;
28/4/2025;0,38;0,274;0,235;0,13;0,3;;
28/4/2025;0,728;0,483;0,867;0,231;0,625;;
28/4/2025;1,27;0,788;0,919;0,305;0,704;;
28/4/2025;1,456;0,716;0,814;0,31;0,552;;
28/4/2025;1,322;0,665;0,57;0,393;0,619;;
28/4/2025;0,878;0,893;0,696;0,345;0,521;;
28/4/2025;0,916;0,892;0,536;0,276;0,933;;
28/4/2025;0,893;0,44;0,49;0,33;0,721;;
28/4/2025;1,08;0,944;0,396;0,348;0,41;;
28/4/2025;0,744;0,915;0,709;0,334;0,421;;
28/4/2025;0,798;0,792;0,474;0,294;0,572;;
28/4/2025;1,078;0,872;0,409;0,313;0,508;;
28/4/2025;1,71;0,999;0,656;0,441;1,082;;
28/4/2025;1,698;1,386;0,916;0,59;1,614;;
28/4/2025;1,732;1,142;0,983;0,602;2,223;;
28/4/2025;1,4;0,873;0,822;0,768;1,653;;
28/4/2025;2,104;1,25;1,407;0,854;1,373;;
28/4/2025;1,273;1,495;1,205;0,653;1,765;;
28/4/2025;0,92;1,252;1,037;0,571;0,707;;
29/4/2025;0;1,022;0;0,503;0;;
29/4/2025;0;0,974;0;0,366;0;;
29/4/2025;0;0,993;0;0,301;0;;
29/4/2025;0,723;0,93;0,546;0,302;0,651;;
29/4/2025;0,459;0,925;0,679;0,296;0,524;;
29/4/2025;0,912;1,107;0,867;0,416;0,667;;
29/4/2025;1,519;1,765;2,71;1,067;1,234;;
29/4/2025;2,562;2,151;2,903;1,073;1,607;;
29/4/2025;1,96;1,392;0,838;0,706;1,018;;
29/4/2025;1,498;0,814;1,329;0,594;0,807;;
29/4/2025;1,343;0,751;0,973;0,346;0,566;;
29/4/2025;1,049;0,732;0,489;0,326;0,57;;
29/4/2025;0,935;0,637;0,419;0,313;0,796;;
29/4/2025;0,73;0,561;0,366;0,311;0,514;;
29/4/2025;0,644;0,586;0,291;0,31;0,385;;
29/4/2025;0,81;0,595;0,38;0,428;0,35;;
29/4/2025;1,068;0,703;0,374;0,316;0,391;;
29/4/2025;1,094;0,727;0,595;0,274;0,47;;
29/4/2025;2,042;1,185;1,011;0,38;0,517;;
29/4/2025;1,104;1,145;0,716;0,375;0,377;;
29/4/2025;0,87;0,612;0,624;0,355;0,39;;
29/4/2025;0,725;0,598;0,614;0,282;0,362;;
29/4/2025;0,623;0,577;0,647;0,261;0,323;;
29/4/2025;0,545;0,547;0,447;0,232;0,187;;
30/4/2025;0,418;0;0,438;0;0,252;;
30/4/2025;0,342;0;0,305;0;0,198;;
30/4/2025;0,336;0;0,235;0;0,166;;
30/4/2025;0,309;0,34;0,219;0,207;0,201;;
30/4/2025;0,305;0,256;0,248;0,196;0,221;;
30/4/2025;0,377;0,315;0,285;0,274;0,386;;
30/4/2025;0,841;0,722;0,804;0,429;0,698;;
30/4/2025;1,339;1,278;0,823;0,816;1,168;;
30/4/2025;0,954;0,907;0,595;0,388;0,546;;
30/4/2025;0,738;0,956;0,432;0,408;0,491;;
30/4/2025;0,725;0,832;0,42;0,393;0,529;;
30/4/2025;0,786;0,652;0,351;0,304;0,575;;
30/4/2025;0,746;0,547;0,397;0,318;0,548;;
30/4/2025;0,642;0,595;0,337;0,27;0,298;;
30/4/2025;0,605;0,496;0,285;0,387;0,371;;
30/4/2025;0,788;0,532;0,351;0,473;0,328;;
30/4/2025;1,055;0,937;0,538;0,634;0,435;;
30/4/2025;1,643;1,001;0,496;0,372;0,748;;
30/4/2025;1,897;1,683;0,731;0,4;0,579;;
30/4/2025;1,285;1,145;0,635;0,33;0,507;;
30/4/2025;1,433;0,624;1,015;0,298;0,413;;
30/4/2025;0,773;0,564;0,857;0,285;0,326;;
30/4/2025;0,616;0,483;0,676;0,234;0,202;;
30/4/2025;0,487;0,42;0,514;0,206;0,167;;
1/5/2025;0;0,382;0;0,194;0;;
1/5/2025;0;0,276;0;0,164;0;;
1/5/2025;0;0,276;0;0,147;0;;
1/5/2025;0,313;0,272;0,322;0,154;0,145;;
1/5/2025;0,312;0,274;0,269;0,151;0,173;;
1/5/2025;0,346;0,315;0,296;0,172;0,185;;
1/5/2025;0,724;0,481;0,701;0,207;0,648;;
1/5/2025;0,929;0,905;1,103;0,358;0,957;;
1/5/2025;0,889;0,68;0,995;0,21;0,51;;
1/5/2025;0,899;0,638;0,664;0,189;0,419;;
1/5/2025;0,908;0,616;0,541;0,276;0,343;;
1/5/2025;0,976;0,456;0,426;0,254;0,407;;
1/5/2025;0,66;0,413;0,342;0,419;0,483;;
1/5/2025;0,656;0,428;0,371;0,423;0,368;;
1/5/2025;0,86;0,399;0,424;0,494;0,383;;
1/5/2025;0,678;0,655;0,972;0,371;0,359;;
1/5/2025;0,776;0,665;0,505;0,275;0,397;;
1/5/2025;1,18;0,874;0,661;0,323;0,528;;
1/5/2025;1,275;0,829;0,826;0,348;0,463;;
1/5/2025;1,169;0,716;0,669;0,348;0,419;;
1/5/2025;1,225;0,94;0,825;0,441;0,348;;
1/5/2025;0,975;0,958;1,11;0,61;0,44;;
1/5/2025;0,825;0,788;1,008;0,514;0,362;;
1/5/2025;0,544;0,684;0,645;0,504;0,575;;
2/5/2025;0,636;0;0,597;0;0,582;;
2/5/2025;0,55;0;0,515;0;0,472;;
2/5/2025;0,566;0;0,412;0;0,35;;
2/5/2025;0,525;1,088;0,359;0,439;0,58;;
2/5/2025;0,604;1,026;0,333;0,383;0,578;;
2/5/2025;0,591;1,148;0,419;0,354;0,641;;
2/5/2025;0,916;1,76;0,529;0,498;0,694;;
2/5/2025;0,892;1,438;0,547;0,584;0,872;;
2/5/2025;0,793;0,747;0,545;0,495;0,703;;
2/5/2025;0,816;0,539;0,503;0,41;0,526;;
2/5/2025;0,782;0,569;0,411;0,32;0,39;;
2/5/2025;0,708;0,577;0,436;0,268;0,471;;
2/5/2025;0,575;0,497;0,403;0,262;0,438;;
2/5/2025;0,572;0,478;0,323;0,275;0,305;;
2/5/2025;0,538;0,432;0,302;0,224;0,254;;
2/5/2025;0,516;0,466;0,289;0,182;0,3;;
2/5/2025;0,604;0,545;0,322;0,318;0,26;;
2/5/2025;0,58;0,617;0,421;0,373;0,478;;
2/5/2025;0,745;1,031;0,456;0,661;0,755;;
2/5/2025;1,116;1,177;0,76;0,796;0,619;;
2/5/2025;0,982;0,794;0,766;0,917;0,841;;
2/5/2025;0,883;0,811;0,596;1,241;0,85;;
2/5/2025;0,82;0,962;0,435;1,122;0,297;;
2/5/2025;0,825;0,542;0,451;0,643;0,262;;
3/5/2025;0;0,365;0;0,293;0;;
3/5/2025;0;0,4;0;0,341;0;;
3/5/2025;0;0,426;0;0,603;0;;
3/5/2025;0,517;0,364;0,461;0,436;0,382;;
3/5/2025;0,51;0,473;0,509;0,285;0,519;;
3/5/2025;0,569;0,676;0,656;0,319;0,563;;
3/5/2025;0,895;1,332;1,322;0,503;1,321;;
3/5/2025;1,096;0,708;1,353;0,515;0,983;;
3/5/2025;0,698;0,672;0,925;0,486;0,664;;
3/5/2025;0,805;0,508;0,809;0,39;0,518;;
3/5/2025;0,539;0,443;0,533;0,345;0,577;;
3/5/2025;0,562;0,411;0,534;0,218;0,422;;
3/5/2025;0,666;0,503;0,461;0,27;0,364;;
3/5/2025;0,531;0,461;0,447;0,343;0,409;;
3/5/2025;0,497;0,565;0,537;0,36;0,485;;
3/5/2025;0,523;0,753;0,526;0,381;0;;
3/5/2025;0,766;1,086;0,508;0,312;0;;
3/5/2025;0,719;1,298;0,655;0,412;0;;
3/5/2025;0,662;0,604;0,668;0,292;0;;
3/5/2025;0,958;1,001;0,943;0,366;0;;
3/5/2025;0,989;1,043;1,028;0,255;0;;
3/5/2025;0,785;0,836;0,614;0,313;0;;
3/5/2025;0,652;0,487;0,555;0,235;0;;
3/5/2025;0,61;0,374;0,471;0,179;0;;
4/5/2025;0,606;0;0,432;0;0;;
4/5/2025;0,54;0;0,458;0;0;;
4/5/2025;0,424;0;0,556;0;0;;
4/5/2025;0,394;0,431;0,521;0,211;0;;
4/5/2025;0,446;0,399;0,507;0,168;0;;
4/5/2025;0,465;0,541;0,467;0,198;0;;
4/5/2025;0,628;0,978;0,632;0,336;0;;
4/5/2025;0,924;0,983;0,612;0,455;0;;
4/5/2025;0,992;0,622;0,613;0,348;0;;
4/5/2025;0,854;0,648;0,569;0,266;0;;
4/5/2025;0,749;0,55;0,606;0,237;0;;
4/5/2025;0,581;0,46;0,497;0,204;0;;
4/5/2025;0,566;0,393;0,433;0,241;0;;
4/5/2025;0,532;0,372;0,369;0,232;0;;
4/5/2025;0,49;0,414;0,376;0,226;0;;
4/5/2025;0,498;0,446;0,3;0,154;0;;
4/5/2025;0,528;0,488;0,341;0,196;0;;
4/5/2025;0,537;0,456;0,382;0,261;0;;
4/5/2025;0,629;0,561;0,441;0,413;0;;
4/5/2025;0,806;0,818;0,681;0,587;0;;
4/5/2025;0,977;0,867;0,467;0,665;0;;
4/5/2025;0,674;1,008;0,564;0,599;0;;
